trade_id,market_id,token_id,outcome,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,holding_period_days,reason
155,916438,23102146416485852439758793112909967183319639847646393071767359411448615747651,Yes,2026-01-02,2026-01-15,0.9885,0.9995,1.0,0.01100000000000001,1.112797167425393,13,Market resolved
156,1004539,39720535243761766531456071261851460258076410514370150683677548413069586689798,Yes,2026-01-08,2026-01-15,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,7,Market resolved
157,1129060,29005036043926278091033003269942029495833671750827313461640327326093978506716,Yes,2026-01-08,2026-01-15,0.975,0.9995,1.0,0.024500000000000077,2.5128205128205208,7,Market resolved
158,1029717,33407557993631113658633613061665710615033374245219106000531554537162088874341,Yes,2026-01-07,2026-01-16,0.9395,0.9995,1.0,0.06000000000000005,6.386375731772224,9,Market resolved
159,1146185,27637074892448342025956849707765844179961877716794614224153599318069102230725,Yes,2026-01-09,2026-01-16,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,7,Market resolved
160,1065881,105661092968367450736751952463786923746789452383343078650648455812463488077588,Yes,2026-01-04,2026-01-17,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,13,Market resolved
161,1065882,36705446225573739050911297159948275248841509789620515083752257939979182649125,Yes,2026-01-04,2026-01-17,0.945,0.9995,1.0,0.054500000000000104,5.767195767195778,13,Market resolved
162,1073386,18969909215028326481335275012973785849305590890184350388270813220884795817852,Yes,2026-01-07,2026-01-17,0.97,0.9995,1.0,0.02950000000000008,3.0412371134020706,10,Market resolved
163,1073395,111104737969861744910909608018633122198095672854535897698468707085511105985316,Yes,2026-01-07,2026-01-17,0.97,0.9995,1.0,0.02950000000000008,3.0412371134020706,10,Market resolved
164,1129015,67551742729439176755348912884958245058362595280539042807244790894172762429409,Yes,2026-01-08,2026-01-17,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,9,Market resolved
165,1129016,27740531254926248605671313090764338499956935743527627753317893102334919234091,Yes,2026-01-08,2026-01-17,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,9,Market resolved
166,1124848,29851883537380548613627194975899279157366327438665746345370040562172722388534,Yes,2026-01-09,2026-01-17,0.9555,0.9995,1.0,0.04400000000000004,4.604918890633181,8,Market resolved
167,1124849,111759204645471497161686429987999389468944079551957870773989612685037611999461,Yes,2026-01-09,2026-01-17,0.947,0.9995,1.0,0.0525000000000001,5.543822597676885,8,Market resolved
168,1144154,38012641225794891031827269540250194393414200774116807358271400914578444656521,Yes,2026-01-11,2026-01-17,0.955,0.9995,1.0,0.044500000000000095,4.659685863874356,6,Market resolved
169,1170484,14397662426923214554107689919291584037372926090646829730523286572242836742728,Yes,2026-01-13,2026-01-17,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,4,Market resolved
170,1170485,35296893752023557013450825084932767987057941341204453894191253473508660006918,Yes,2026-01-13,2026-01-17,0.97,0.9995,1.0,0.02950000000000008,3.0412371134020706,4,Market resolved
171,1171211,56467021603223086114181213009103267649475977953527162324782013092450625450462,Yes,2026-01-15,2026-01-17,0.91,0.09,1.0,-0.8200000000000001,-90.10989010989012,2,"Carry short: Price=0.090, DTE=3, expecting → 0.00"
172,1138242,33837782506538113277473073423229706945242132422308035189892028426454316724849,Yes,2026-01-17,2026-01-18,0.91,0.9975,1.0,0.08750000000000002,9.615384615384617,1,Market resolved
173,696242,48866284509593974368561778581900050221097848332088211915492829255746134443811,Yes,2025-11-29,2026-01-19,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,51,Market resolved
174,1170922,74808425280879360447059837592598407961931033490807014490214050575303286533509,Yes,2026-01-14,2026-01-20,0.93,0.9975,1.0,0.0675,7.258064516129033,6,Market resolved
175,1171212,59886263443555404910931034525357037984961678331174612412793860848665471610001,Yes,2026-01-17,2026-01-20,0.9245,0.991,1.0,0.0665,7.193077339102218,3,Market resolved
176,1146193,76279034067623475018326718966228942374377436097068164662372476482576625743260,Yes,2026-01-14,2026-01-20,0.915,0.085,1.0,-0.8300000000000001,-90.7103825136612,6,"Carry short: Price=0.085, DTE=11, expecting → 0.00"
177,1171622,108191706800156359155584333446032779156761648279350983946252730487096528989530,Yes,2026-01-15,2026-01-23,0.9915,0.9995,1.0,0.008000000000000007,0.8068582955118513,8,Market resolved
178,1171623,114218638397525282209349605472610200354308531460936039521159704067660968831553,Yes,2026-01-15,2026-01-23,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,8,Market resolved
179,1227222,102007548855936780655673917056686207527703183950812919504492005075576066296052,Yes,2026-01-21,2026-01-23,0.925,0.9995,1.0,0.07450000000000001,8.054054054054054,2,Market resolved
180,1169251,63574702992615832199008306713087156256709366378482822190246132716297363017695,Yes,2026-01-23,2026-01-24,0.9965,0.9995,1.0,0.0030000000000000027,0.3010536879076771,1,Market resolved
181,1114765,113286121642778743532106476006258230082244957806656982916138892969411759115859,Yes,2026-01-24,2026-01-25,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,1,Market resolved
182,1114819,17039849503797044285482254119368414884777379624877388743719053749736304529262,Yes,2026-01-24,2026-01-25,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,1,Market resolved
183,1114828,109494648642213900305272584950093848642887020254019779494158902110907619358629,Yes,2026-01-24,2026-01-25,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,1,Market resolved
184,1114837,81559279534093868345633066855622993838138832728810345143375225276461661869839,Yes,2026-01-24,2026-01-25,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,1,Market resolved
185,1146488,42180035335598931413566293940785365125190290492261879375652322357691580748310,Yes,2026-01-24,2026-01-25,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
186,1198971,12212020640210302003965555835388374460207130277748026197110429118022953196805,Yes,2026-01-24,2026-01-25,0.905,0.9965,1.0,0.09150000000000003,10.110497237569064,1,Market resolved
187,1229341,34926299004571364159450502698502388741505502931263453050513446575259420269103,Yes,2026-01-24,2026-01-27,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,3,Market resolved
188,898158,97096867818443035903034754988462815062031529438411423419311569171727062403843,Yes,2025-12-17,2026-01-28,0.955,0.0975,1.0,-0.8574999999999999,-89.79057591623037,42,"Carry short: Price=0.098, DTE=3, expecting → 0.00"
189,1278253,74570378105636271198705427649585710416171664396312071933490676810560592853249,Yes,2026-01-28,2026-01-30,0.9995,0.9995,1.0,0.0,0.0,2,Market resolved
190,1278254,21497328399527155196291144839740256114707861827383113894517920361610187915842,Yes,2026-01-28,2026-01-30,0.9995,0.9995,1.0,0.0,0.0,2,Market resolved
191,1278255,104512792839735130611628127749490850440148566929179978330018803012668389825437,Yes,2026-01-28,2026-01-30,0.9995,0.9995,1.0,0.0,0.0,2,Market resolved
192,1278023,97671213869628130595590154869185327640387216167110178919920087707929123217916,Yes,2026-01-28,2026-01-30,0.93,0.085,1.0,-0.8450000000000001,-90.86021505376345,2,"Carry short: Price=0.085, DTE=4, expecting → 0.00"
193,676631,42297300282343947708963693821772667146221764980209544425912629749665246901613,Yes,2025-11-18,2026-01-31,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,74,Market resolved
194,676630,1826479184908790027484817267735610031986698611138030861667407539227039755966,Yes,2025-11-19,2026-01-31,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,73,Market resolved
195,692164,4537920773097370185192486139208156286465299936768568884167658472006870127649,Yes,2025-11-19,2026-01-31,0.94,0.9995,1.0,0.05950000000000011,6.329787234042565,73,Market resolved
196,669974,31918982166196233200468762572216026161254589697965503474848521792703804868547,Yes,2025-11-22,2026-01-31,0.985,0.9995,1.0,0.014500000000000068,1.4720812182741188,70,Market resolved
197,898160,80356668857441368118108132832730890073741532249823143975204879916422400139391,Yes,2025-12-09,2026-01-31,0.925,0.9995,1.0,0.07450000000000001,8.054054054054054,53,Market resolved
198,898162,66410765135160915376124046986241081497451635207255295727450487710647443755656,Yes,2025-12-09,2026-01-31,0.92,0.9995,1.0,0.07950000000000002,8.641304347826088,53,Market resolved
199,903305,112855463244479353663312292684965442214369974307597103284215135063497562956306,Yes,2025-12-09,2026-01-31,0.92,0.9995,1.0,0.07950000000000002,8.641304347826088,53,Market resolved
200,903306,54673482423201815760799343485460916508072260135871247225409675421919182226684,Yes,2025-12-10,2026-01-31,0.925,0.9995,1.0,0.07450000000000001,8.054054054054054,52,Market resolved
201,903307,78863957380423450934975946263295623579856300611218064158249317865959277561039,Yes,2025-12-12,2026-01-31,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,50,Market resolved
202,903308,60791774315581204541024522104909031081379512366218734947884309757049570855130,Yes,2025-12-12,2026-01-31,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,50,Market resolved
203,903309,95250525658742370937285860004837692280760137457427841992647191668627210344192,Yes,2025-12-14,2026-01-31,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,48,Market resolved
204,903256,97560844597194962707034744531630673565913768207094501006023705990108082428407,Yes,2025-12-24,2026-01-31,0.93,0.9995,1.0,0.0695,7.473118279569893,38,Market resolved
205,949276,3881352145034171105794807780980983096818457781983247151844886665840416037466,Yes,2025-12-24,2026-01-31,0.92,0.9995,1.0,0.07950000000000002,8.641304347826088,38,Market resolved
206,916727,28136092042463654078133085929160462406151366696281272398571892581428495362409,Yes,2025-12-28,2026-01-31,0.93,0.9995,1.0,0.0695,7.473118279569893,34,Market resolved
207,1058182,77464934665568634787395315165557120967171255811357234985666899891210052070013,Yes,2025-12-29,2026-01-31,0.91,0.7565,1.0,-0.15350000000000008,-16.86813186813188,33,Market resolved
208,1058177,8817760876408772967554434143497543269488355046893821974826184393623250585183,Yes,2025-12-30,2026-01-31,0.955,0.58,1.0,-0.375,-39.26701570680628,32,Market resolved
209,1067220,26671093187387714270646471989126055083431374692878773555595435419991833407167,Yes,2026-01-02,2026-01-31,0.905,0.998,1.0,0.09299999999999997,10.276243093922648,29,Market resolved
210,1074458,77486737222136672556627135814666064070086451936272893333646043525622246518186,Yes,2026-01-02,2026-01-31,0.925,0.9995,1.0,0.07450000000000001,8.054054054054054,29,Market resolved
211,916439,46918598909292694444950279432364422384724475642321370138619411068035692116555,Yes,2026-01-02,2026-01-31,0.994,0.9995,1.0,0.00550000000000006,0.5533199195171087,29,Market resolved
212,1057411,24737534947966706341038268124544745020274377625735716211469339994703510448269,Yes,2026-01-03,2026-01-31,0.9845,0.9995,1.0,0.015000000000000013,1.5236160487557149,28,Market resolved
213,1094682,7023463941941580393623777508894165086142929841541805476418845616988817847686,Yes,2026-01-03,2026-01-31,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,28,Market resolved
214,916440,24918067747661759048720135607687934209172945708698786072564741153847301974566,Yes,2026-01-03,2026-01-31,0.9975,0.9995,1.0,0.0020000000000000018,0.20050125313283226,28,Market resolved
215,1116707,89060411118427967335867399410941687119158004257789052302806355260581064382952,Yes,2026-01-05,2026-01-31,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,26,Market resolved
216,1029716,106884515767269588734555617532315526381836778103037489818740663974192289985724,Yes,2026-01-07,2026-01-31,0.93,0.9995,1.0,0.0695,7.473118279569893,24,Market resolved
217,1129058,74364679100594735170939881282836219265243185506751758952551539173411917853497,Yes,2026-01-08,2026-01-31,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,23,Market resolved
218,1129059,69053680430731336034068222590528465876534887148350517022668675775569091495679,Yes,2026-01-08,2026-01-31,0.94,0.9995,1.0,0.05950000000000011,6.329787234042565,23,Market resolved
219,1129308,73967483585085402804469398901779554965421956206567567987489299542229349994659,Yes,2026-01-08,2026-01-31,0.935,0.9995,1.0,0.0645,6.898395721925134,23,Market resolved
220,1124631,28070076922746528207931923777130077249458383519668841935262042199057835945344,Yes,2026-01-09,2026-01-31,0.92,0.9995,1.0,0.07950000000000002,8.641304347826088,22,Market resolved
221,1129057,5153212035590185890370364200874275428823858875344232816311111352906181687864,Yes,2026-01-09,2026-01-31,0.9715,0.9995,1.0,0.028000000000000025,2.88214101904272,22,Market resolved
222,1126699,111931581308781852971065536131289917790635510803524980344704057046474514611633,Yes,2026-01-10,2026-01-31,0.925,0.9995,1.0,0.07450000000000001,8.054054054054054,21,Market resolved
223,921186,44887169701994335927823089621118076056870238093278517619124422906156550392335,Yes,2026-01-10,2026-01-31,0.925,0.9985,1.0,0.07350000000000001,7.9459459459459465,21,Market resolved
224,949277,48297310654432154696303111173841228384409720882133236855630276459798785117449,Yes,2026-01-11,2026-01-31,0.96,0.9995,1.0,0.03950000000000009,4.114583333333343,20,Market resolved
225,1146758,2023879656208295679745891122786771446378306483697302977348727296669377934632,Yes,2026-01-13,2026-01-31,0.9995,0.9995,1.0,0.0,0.0,18,Market resolved
226,1174766,38318750251255940345490244613252703454935222916343813341544769321289406527533,Yes,2026-01-13,2026-01-31,0.92,0.9995,1.0,0.07950000000000002,8.641304347826088,18,Market resolved
227,1130445,6198116335857744953989983088551526657727836543029800330054987799787973486675,Yes,2026-01-14,2026-01-31,0.935,0.9995,1.0,0.0645,6.898395721925134,17,Market resolved
228,1130446,23474584607029009218596303502316648113989654339413674446473598152189947436403,Yes,2026-01-14,2026-01-31,0.945,0.9995,1.0,0.054500000000000104,5.767195767195778,17,Market resolved
229,1130447,40033107312370516621160288454692303938501479718788231591031165355072343918724,Yes,2026-01-14,2026-01-31,0.945,0.9995,1.0,0.054500000000000104,5.767195767195778,17,Market resolved
230,1184659,29528844389710526928017985681021162633713395060163164804150436006223818497732,Yes,2026-01-15,2026-01-31,0.925,0.9995,1.0,0.07450000000000001,8.054054054054054,16,Market resolved
231,1183483,49681158024539680210459175919357648599377867106168636531906079815347956666078,Yes,2026-01-16,2026-01-31,0.955,0.9995,1.0,0.044500000000000095,4.659685863874356,15,Market resolved
232,1174808,62989605963869912702389180598178246814810103499556470244722396950010360249074,Yes,2026-01-18,2026-01-31,0.92,0.9995,1.0,0.07950000000000002,8.641304347826088,13,Market resolved
233,1197802,72577189798757808341691483024900537990353641141828560263852753547420768239664,Yes,2026-01-19,2026-01-31,0.94,0.9995,1.0,0.05950000000000011,6.329787234042565,12,Market resolved
234,1197803,9201476084739472648096154755789798023425582969947526668480818187148657896237,Yes,2026-01-19,2026-01-31,0.9715,0.9995,1.0,0.028000000000000025,2.88214101904272,12,Market resolved
235,1194733,86572527583643693072062741551237023497013455297073421577176518768007260176888,Yes,2026-01-20,2026-01-31,0.989,0.9995,1.0,0.010500000000000065,1.061678463094041,11,Market resolved
236,1194734,61642607499026866505141929011945254701220780453829314205110596886349211851842,Yes,2026-01-20,2026-01-31,0.984,0.9995,1.0,0.01550000000000007,1.5752032520325274,11,Market resolved
237,700693,70220402435159766749337404435410404830236054903994126319990662733619993760487,Yes,2026-01-20,2026-01-31,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,11,Market resolved
238,1169252,31121469069741021615973034339570190757375244083694589223491680891134303711607,Yes,2026-01-23,2026-01-31,0.9995,0.9995,1.0,0.0,0.0,8,Market resolved
239,1227954,66267674457890766271328345958261594595920526514062510722152886866598128278652,Yes,2026-01-23,2026-01-31,0.905,0.998,1.0,0.09299999999999997,10.276243093922648,8,Market resolved
240,1066379,83603514656976434778782295332843223780120586726335510057742335272575711659598,Yes,2026-01-26,2026-01-31,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,5,Market resolved
241,1073076,87718703393221749780464971848135087549576449052240142004237734347241149061385,Yes,2026-01-26,2026-01-31,0.9995,0.9995,1.0,0.0,0.0,5,Market resolved
242,1129483,55496709733219670120355243606108741799834360096743794079523822382890762841930,Yes,2026-01-26,2026-01-31,0.925,0.9995,1.0,0.07450000000000001,8.054054054054054,5,Market resolved
243,1254549,23335802789834581465194357666581277128721995869213978918567231959416168340652,Yes,2026-01-26,2026-01-31,0.985,0.9995,1.0,0.014500000000000068,1.4720812182741188,5,Market resolved
244,1271562,74454502079478866689110459596995630813415503107273923337222036067490368845660,Yes,2026-01-26,2026-01-31,0.9995,0.9995,1.0,0.0,0.0,5,Market resolved
245,1271563,41979647742650559698043906255660344978088637047047174642218609079024498983045,Yes,2026-01-26,2026-01-31,0.9995,0.9995,1.0,0.0,0.0,5,Market resolved
246,1115274,7116564584666502608595695762888451712424786120185294718230393667914670029173,Yes,2026-01-27,2026-01-31,0.94,0.9995,1.0,0.05950000000000011,6.329787234042565,4,Market resolved
247,1167607,93412763384956760609840008433641888134668300818027333882176986089385768496241,Yes,2026-01-28,2026-01-31,0.905,0.997,1.0,0.09199999999999997,10.165745856353588,3,Market resolved
248,1244544,44544326390958014931866948058435573730053523518883904173811341165673229478261,Yes,2026-01-28,2026-01-31,0.974,0.9995,1.0,0.025500000000000078,2.6180698151950796,3,Market resolved
249,1235437,86356561671225180232736444833720193103689762991233903696970799224913117045057,Yes,2026-01-29,2026-01-31,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,2,Market resolved
250,898158,97096867818443035903034754988462815062031529438411423419311569171727062403843,Yes,2026-01-29,2026-01-31,0.963,0.9995,1.0,0.03650000000000009,3.7902388369678177,2,Market resolved
251,1004841,3882120557030559431730559769700861283769738500560988380673831454985148811423,Yes,2026-01-30,2026-01-31,0.9005,0.953,1.0,0.05249999999999999,5.830094392004441,1,Market resolved
252,1274190,105278431224304914262575108897857144710708269283401008398765038078043727063198,Yes,2026-01-30,2026-01-31,0.999,0.9995,1.0,0.000500000000000056,0.05005005005005565,1,Market resolved
253,913814,109957996743505691653859282256585186992725650936429999982119927701494880273493,Yes,2026-01-30,2026-01-31,0.998,0.9995,1.0,0.0015000000000000568,0.1503006012024105,1,Market resolved
254,1068040,82065905512273425929972380191022663367914130055987181069357883239963027142279,Yes,2026-01-11,2026-02-01,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,21,Market resolved
255,1155798,2360364188917493094058609928563178805971576700905350659609362469801152186714,Yes,2026-01-31,2026-02-01,0.962,0.9995,1.0,0.03750000000000009,3.8981288981289075,1,Market resolved
256,1155807,66066106221896467622459861403056624617708081006920501910108794718127195665787,Yes,2026-01-31,2026-02-01,0.9985,0.9995,1.0,0.0010000000000000009,0.10015022533800709,1,Market resolved
257,1170869,64691017562614643684725920880464815779062561322827586273697066568363353101083,Yes,2026-01-31,2026-02-01,0.998,0.9995,1.0,0.0015000000000000568,0.1503006012024105,1,Market resolved
258,1170878,80102116361530122870409224877914324305128653835080573674947820433204383472485,Yes,2026-01-31,2026-02-01,0.9955,0.9995,1.0,0.0040000000000000036,0.4018081366147668,1,Market resolved
259,1170884,3792301345505175173708221520823474501814305157721568719093457403400595336502,Yes,2026-01-31,2026-02-01,0.9955,0.9995,1.0,0.0040000000000000036,0.4018081366147668,1,Market resolved
260,1170905,94152944239535531903566066581737154151799671462263497178875682910795932569302,Yes,2026-01-31,2026-02-01,0.9955,0.9995,1.0,0.0040000000000000036,0.4018081366147668,1,Market resolved
261,1249820,84109366358256972637537072611512329091090302634281783689242200336406592732955,Yes,2026-01-31,2026-02-01,0.905,0.999,1.0,0.09399999999999997,10.386740331491708,1,Market resolved
262,1279632,45249312389854673105519960588110182979986339005536694791112508615673815364075,Yes,2026-01-31,2026-02-01,0.998,0.9995,1.0,0.0015000000000000568,0.1503006012024105,1,Market resolved
263,1278059,68910968513788006837354400782507150112847359364997183841507815686010490334052,Yes,2026-02-01,2026-02-03,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,2,Market resolved
264,1199464,95445253825760928229249449988904037268822895493615656805098352422989620830732,Yes,2026-01-29,2026-02-06,0.9645,0.9995,1.0,0.03500000000000003,3.62882322446864,8,Market resolved
265,1279226,89654912629452120221927493276304178127700413639374487366372839318096031724394,Yes,2026-01-29,2026-02-06,0.9805,0.9995,1.0,0.019000000000000017,1.9377868434472225,8,Market resolved
266,1279227,87548303538534993006610777331879117524421591198939410842781124403502257672125,Yes,2026-01-29,2026-02-06,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,8,Market resolved
267,1321994,87593508162394992977893753524998640348704746858178239235767149112543387380775,Yes,2026-02-04,2026-02-06,0.999,0.976,1.0,-0.02300000000000002,-2.302302302302304,2,Market resolved
268,1296540,11345478336608829159095077736987753799943063986150494219384603024403740084434,Yes,2026-02-01,2026-02-07,0.905,0.998,1.0,0.09299999999999997,10.276243093922648,6,Market resolved
269,1279656,41872886708993526732964375687125532020780636198674776954939907825143536329676,Yes,2026-02-07,2026-02-08,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
270,1279740,103860704893971757639216338609468942272298570476568129921384092694344475503424,Yes,2026-02-07,2026-02-08,0.9985,0.9995,1.0,0.0010000000000000009,0.10015022533800709,1,Market resolved
271,1299465,91264320102386387409096245925823387843355837834153068289750465878377679930190,Yes,2026-02-07,2026-02-08,0.9655,0.9995,1.0,0.03400000000000003,3.5214914552045604,1,Market resolved
272,1310487,87440164045204010608401802143444083736218280477259005092862691835969338227925,Yes,2026-02-07,2026-02-08,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
273,1322635,92722685840354788705188571428718003705428401298294092691635079592249659101283,Yes,2026-02-07,2026-02-08,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
274,1326488,12050882587839611354317734012870197940859294513994777924807372462189992294572,Yes,2026-02-04,2026-02-10,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,6,Market resolved
275,1057879,70321170261326221460168784186533104904745491940398157634392834295203138092193,Yes,2026-02-07,2026-02-10,0.905,0.89,1.0,-0.015000000000000013,-1.657458563535913,3,Market resolved
276,1326553,29104486153381303410116205549198930616014084587800330426066236838342772473984,Yes,2026-02-09,2026-02-10,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,1,Market resolved
277,1359695,98495074249880665276642612201803120599762233582609503616664865453005341527049,Yes,2026-02-09,2026-02-12,0.96,0.9995,1.0,0.03950000000000009,4.114583333333343,3,Market resolved
278,1322295,12465827648562815377836287432125889616062443391035974925073624817321097219329,Yes,2026-02-05,2026-02-13,0.99,0.9995,1.0,0.009500000000000064,0.9595959595959661,8,Market resolved
279,1328039,105999601513560278968876871354011816371662460306447522911118766757022097746482,Yes,2026-02-06,2026-02-13,0.9175,0.9995,1.0,0.08200000000000007,8.937329700272487,7,Market resolved
280,1328040,98131630755861672920585226342082817855416170476406833413940282567520624876356,Yes,2026-02-06,2026-02-13,0.955,0.9995,1.0,0.044500000000000095,4.659685863874356,7,Market resolved
281,1280374,20100951023786999257390637741770384780673037635679411131330877852290285627784,Yes,2026-02-03,2026-02-14,0.91,0.9995,1.0,0.08950000000000002,9.835164835164838,11,Market resolved
282,1279232,67502177587521283273377969834402359146632590868756031953004214937035102412675,Yes,2026-02-05,2026-02-14,0.9995,0.9995,1.0,0.0,0.0,9,Market resolved
283,1279233,65342979946087226425849902282895502047761983611284103874788068190144878705880,Yes,2026-02-05,2026-02-14,0.9995,0.9995,1.0,0.0,0.0,9,Market resolved
284,1361111,64669831895638728692390502335217988231019422391220907634572421297781303486435,Yes,2026-02-09,2026-02-14,0.9985,0.9995,1.0,0.0010000000000000009,0.10015022533800709,5,Market resolved
285,1361112,68881810713149694500350535951348279165560880092506873948975705589141835037600,Yes,2026-02-10,2026-02-14,0.9825,0.9995,1.0,0.017000000000000015,1.7302798982188312,4,Market resolved
286,1361113,28282392859230778739911188666885177306918647990588508986433192825532098109008,Yes,2026-02-11,2026-02-14,0.98,0.9995,1.0,0.019500000000000073,1.9897959183673546,3,Market resolved
287,1361114,100474296834012879925853984043025387013044535414500064139604593426660111195658,Yes,2026-02-12,2026-02-14,0.9945,0.9995,1.0,0.0050000000000000044,0.502765208647562,2,Market resolved
288,1361115,51825683329413195414335344971966529575436175538993265321003853058329298200152,Yes,2026-02-13,2026-02-14,0.935,0.9995,1.0,0.0645,6.898395721925134,1,Market resolved
289,1361116,75295069523088829947520056665848652976270496425879232396641323335837382225539,Yes,2026-02-13,2026-02-14,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,1,Market resolved
290,914241,31146879577921659766902896129975969018931949024710241831955702002176805724761,Yes,2026-01-14,2026-02-15,0.9655,0.9995,1.0,0.03400000000000003,3.5214914552045604,32,Market resolved
291,1359744,89504048929259443895523254038877741024273614783998160752903974342243731457882,Yes,2026-02-14,2026-02-15,0.915,0.9995,1.0,0.08450000000000002,9.23497267759563,1,Market resolved
292,1363191,88722996873974096952860131748836625590848710729264050960270375944791667165091,Yes,2026-02-10,2026-02-17,0.905,0.9985,1.0,0.09350000000000003,10.331491712707184,7,Market resolved
293,1363080,84818254336524233142878161690448115727232127663185357186414191593360731262120,Yes,2026-02-12,2026-02-17,0.905,0.9985,1.0,0.09350000000000003,10.331491712707184,5,Market resolved
294,1361243,46587271461977223760669856898082046918258439964254865671739119318515134253496,Yes,2026-02-09,2026-02-21,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,12,Market resolved
295,1361244,102274089930434694936212464237962776525285897425742501376894864967228693112185,Yes,2026-02-09,2026-02-21,0.995,0.9995,1.0,0.0045000000000000595,0.45226130653266927,12,Market resolved
296,1372511,87823639934855498620038741591061013987779802705010097244424875125237641312411,Yes,2026-02-17,2026-02-21,0.905,0.9995,1.0,0.09450000000000003,10.441988950276246,4,Market resolved
297,1372512,30840231446972427059655124034333571945884560264105403510909733411049879714300,Yes,2026-02-18,2026-02-21,0.92,0.9995,1.0,0.07950000000000002,8.641304347826088,3,Market resolved
298,1374265,41502965050394169183129614143946163163864065397481283972794706589402408658563,Yes,2026-02-18,2026-02-21,0.9985,0.9995,1.0,0.0010000000000000009,0.10015022533800709,3,Market resolved
299,1372514,87552684164644117658606760137969711621041966652109500840152213726980574470674,Yes,2026-02-20,2026-02-21,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
300,1220551,60576491630910706907513737856272320875157544491597404102962035443567126389022,Yes,2026-01-22,2026-02-21,0.93,0.05,1.0,-0.88,-94.62365591397848,30,"Carry short: Price=0.050, DTE=38, expecting → 0.00"
301,1310508,101776759539732903372634022076576832149755947785786494740346823129786725075978,Yes,2026-02-21,2026-02-22,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
302,1310519,20844606747027289403487357919173762079394483934415037328309671006404483779339,Yes,2026-02-21,2026-02-22,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
303,1310585,99169878880248722439527027378192989808406480866644993374331570437241808419558,Yes,2026-02-21,2026-02-22,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
304,1371051,4016790157530308689660875329654362549809349700186564925666445555453215407845,Yes,2026-02-21,2026-02-22,0.9995,0.9995,1.0,0.0,0.0,1,Market resolved
305,1373457,79931792773210731487133819304874359440290455009363447574858387551712264322873,Yes,2026-02-21,2026-02-22,0.91,0.0005,1.0,-0.9095000000000001,-99.94505494505496,1,Market resolved
306,1363602,86186453584749109852844849238562941109947039593456422940710438567430512944915,Yes,2026-02-10,2026-02-22,0.915,0.06,1.0,-0.855,-93.44262295081967,12,"Carry short: Price=0.060, DTE=6, expecting → 0.00"
307,1385843,65748849072813526669815360650436631827284762850465655023405162379602037881075,Yes,2026-02-20,2026-02-25,0.9995,0.9995,1.0,0.0,0.0,5,Market resolved
308,1385844,55067778382111780579228996857273319750794813782454094402751555295129196469682,Yes,2026-02-20,2026-02-25,0.9995,0.9995,1.0,0.0,0.0,5,Market resolved
309,1299973,81924740335799129335346235217372109402691762710891660601791585751339015673521,Yes,2026-01-30,2026-02-25,0.91,0.0915,1.0,-0.8185,-89.94505494505495,26,"Carry short: Price=0.091, DTE=3, expecting → 0.00"
310,1333269,112676870343487119301694578928761822350817284900044574867754624046332778807899,Yes,2026-02-11,2026-02-25,0.925,0.09,1.0,-0.8350000000000001,-90.27027027027027,14,"Carry short: Price=0.090, DTE=34, expecting → 0.00"
