trade_id,market_id,token_id,outcome,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,holding_period_days,reason,trade_type,pair_id,spread_level,spread_velocity,vol_zscore,regime_factor,volume,leg,entry_spread,exit_spread
11873,688487,46724890060968572817036789726854569767059000266050190444989884404023095709327,No,2026-01-02,2026-01-02,0.715,0.76,0.1,0.004500000000000018,6.293706293706319,0,Close spread widening: Take profit: Spread widened 0.1378,,,,,,,,near,0.03460460387361164,0.17244040203973166
11874,688487,46724890060968572817036789726854569767059000266050190444989884404023095709327,No,2026-01-02,2026-01-02,0.74,0.725,0.1,-0.0015000000000000013,-2.027027027027029,0,Spread widening: vol_drought (z=-1.68) + spread_velocity=0.0322,widening,84066_688487_688487,0.05628208157772985,0.03221197936085834,-1.6818181818181817,0.85,11049.87919,far,,
11875,688487,46724890060968572817036789726854569767059000266050190444989884404023095709327,No,2026-01-02,2026-01-02,0.745,0.715,0.1,-0.0030000000000000027,-4.026845637583897,0,Close spread widening: Stop loss: Spread compressed -0.1679,,,,,,,,near,0.05628208157772985,-0.1116075912747514
11876,688487,46724890060968572817036789726854569767059000266050190444989884404023095709327,No,2026-01-02,2026-01-02,0.735,0.72,0.1,-0.0015000000000000013,-2.040816326530614,0,Spread widening: vol_drought (z=-1.68) + spread_velocity=0.0321,widening,84066_688487_688487,0.05524885608818875,0.032064375719495324,-1.6818181818181817,0.85,11049.87919,far,,
11877,688487,46724890060968572817036789726854569767059000266050190444989884404023095709327,No,2026-01-02,2026-01-02,0.745,0.71,0.1,-0.003500000000000003,-4.697986577181212,0,Close spread widening: Stop loss: Spread compressed -0.1843,,,,,,,,near,0.05524885608818875,-0.12905905837780152
11878,688486,91277405843127004316738146012022819218257596171974409906112935386006135875823,No,2026-01-02,2026-01-02,0.966,0.966,0.1,0.0,0.0,0,Spread widening: vol_drought (z=-1.68) + spread_velocity=0.2332,widening,84066_688487_688486,1.9816796147950777,-0.13240611224783885,-1.6818181818181817,0.85,27819.055985,far,,
11879,688486,91277405843127004316738146012022819218257596171974409906112935386006135875823,No,2026-01-02,2026-01-02,0.9905,0.9875,0.1,-0.0003000000000000086,-0.30287733467946343,0,Close spread widening: Stop loss: Spread compressed -1.5548,,,,,,,,near,1.279447396085255,-0.27537927992463995
11880,690613,11919793303771916393586173909331566992537373659904970305644017180670291747859,No,2026-01-02,2026-01-02,0.39,0.35,0.1,-0.0040000000000000105,-10.25641025641028,0,Spread widening: vol_drought (z=-2.03) + spread_velocity=0.0163,widening,84920_690613_690613,0.06373151494527346,0.01627338208593982,-2.026315789473684,0.85,4423.288675,far,,
11881,690613,11919793303771916393586173909331566992537373659904970305644017180670291747859,No,2026-01-02,2026-01-02,0.425,0.395,0.1,-0.0029999999999999957,-7.058823529411754,0,Close spread widening: Stop loss: Spread compressed -0.1148,,,,,,,,near,0.06373151494527346,-0.051033068391573067
11882,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.585,0.605,0.1,0.0020000000000000018,3.4188034188034218,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0152,widening,84939_690673_690673,-0.04956237330804347,-0.015181235746787123,-1.7857142857142851,0.85,3778.342217,far,,
11883,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.58,0.57,0.1,-0.0010000000000000009,-1.7241379310344844,0,Close spread widening: Take profit: Spread widened 0.0260,,,,,,,,near,-0.04956237330804347,-0.02361130268976197
11884,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.565,0.575,0.1,0.0010000000000000009,1.7699115044247804,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0114,widening,84939_690673_690673,-0.023336727762358844,-0.011434714954546463,-1.7857142857142851,0.85,3778.342217,far,,
11885,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.565,0.575,0.1,0.0010000000000000009,1.7699115044247804,0,Close spread widening: Take profit: Spread widened 0.0467,,,,,,,,near,-0.023336727762358844,0.023336727762358844
11886,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.545,0.57,0.1,0.0024999999999999883,4.58715596330273,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0162,widening,84939_690673_690673,-0.05670627691946639,-0.016201793405561826,-1.7857142857142851,0.85,3778.342217,far,,
11887,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.545,0.605,0.1,0.0059999999999999915,11.009174311926587,0,Close spread widening: Take profit: Spread widened 0.1986,,,,,,,,near,-0.05670627691946639,0.141897270993681
11888,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.585,0.605,0.1,0.0020000000000000018,3.4188034188034218,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0152,widening,84939_690673_690673,-0.04956237330804347,-0.015181235746787123,-1.7857142857142851,0.85,3778.342217,far,,
11889,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.58,0.57,0.1,-0.0010000000000000009,-1.7241379310344844,0,Close spread widening: Take profit: Spread widened 0.0260,,,,,,,,near,-0.04956237330804347,-0.02361130268976197
11890,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.565,0.575,0.1,0.0010000000000000009,1.7699115044247804,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0114,widening,84939_690673_690673,-0.023336727762358844,-0.011434714954546463,-1.7857142857142851,0.85,3778.342217,far,,
11891,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.565,0.575,0.1,0.0010000000000000009,1.7699115044247804,0,Close spread widening: Take profit: Spread widened 0.0467,,,,,,,,near,-0.023336727762358844,0.023336727762358844
11892,690673,27067807279073943015766831555456324644267776783911137925697713255443774963868,No,2026-01-02,2026-01-02,0.545,0.57,0.1,0.0024999999999999883,4.58715596330273,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0162,widening,84939_690673_690673,-0.05670627691946639,-0.016201793405561826,-1.7857142857142851,0.85,3778.342217,far,,
11893,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.365,0.385,0.1,0.0020000000000000087,5.479452054794544,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0126,widening,84939_690675_690675,-0.03211263057479391,-0.01258508305867495,-1.7857142857142851,0.85,1633.769427,far,,
11894,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.355,0.37,0.1,0.0015000000000000013,4.2253521126760605,0,Close spread widening: Take profit: Spread widened 0.0557,,,,,,,,near,-0.03211263057479391,0.02361130268976208
11895,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.36,0.39,0.1,0.0030000000000000096,8.33333333333336,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0149,widening,84939_690675_690675,-0.048174086010489614,-0.014879576692345766,-1.7857142857142851,0.85,1633.769427,far,,
11896,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.36,0.39,0.1,0.0030000000000000096,8.33333333333336,0,Close spread widening: Take profit: Spread widened 0.0963,,,,,,,,near,-0.048174086010489614,0.048174086010489614
11897,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.355,0.39,0.1,0.00350000000000001,9.859154929577493,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0160,widening,84939_690675_690675,-0.055982950835930745,-0.015995128810265928,-1.7857142857142851,0.85,1633.769427,far,,
11898,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.355,0.385,0.1,0.0030000000000000096,8.45070422535214,0,Close spread widening: Take profit: Spread widened 0.1038,,,,,,,,near,-0.055982950835930745,0.047791606849794666
11899,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.365,0.385,0.1,0.0020000000000000087,5.479452054794544,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0126,widening,84939_690675_690675,-0.03211263057479391,-0.01258508305867495,-1.7857142857142851,0.85,1633.769427,far,,
11900,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.355,0.37,0.1,0.0015000000000000013,4.2253521126760605,0,Close spread widening: Take profit: Spread widened 0.0557,,,,,,,,near,-0.03211263057479391,0.02361130268976208
11901,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.36,0.39,0.1,0.0030000000000000096,8.33333333333336,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0149,widening,84939_690675_690675,-0.048174086010489614,-0.014879576692345766,-1.7857142857142851,0.85,1633.769427,far,,
11902,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.36,0.39,0.1,0.0030000000000000096,8.33333333333336,0,Close spread widening: Take profit: Spread widened 0.0963,,,,,,,,near,-0.048174086010489614,0.048174086010489614
11903,690675,74220600255728402746320719031543079446357147176847334085735008480993175952322,No,2026-01-02,2026-01-02,0.355,0.39,0.1,0.00350000000000001,9.859154929577493,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0160,widening,84939_690675_690675,-0.055982950835930745,-0.015995128810265928,-1.7857142857142851,0.85,1633.769427,far,,
11904,690672,83369338467709266344613424238589459019538622789461897525909669361023081506978,No,2026-01-02,2026-01-02,0.85,0.85,0.1,0.0,0.0,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0134,widening,84939_690675_690672,1.4636240028598857,0.009251450096349232,-1.7857142857142851,0.85,23280.605374,far,,
11905,690672,83369338467709266344613424238589459019538622789461897525909669361023081506978,No,2026-01-02,2026-01-02,0.84,0.845,0.1,0.0005000000000000004,0.5952380952380957,0,Close spread widening: Take profit: Spread widened 0.0648,,,,,,,,near,-0.03290242523653131,0.03185772543791332
11906,690672,83369338467709266344613424238589459019538622789461897525909669361023081506978,No,2026-01-02,2026-01-02,0.83,0.845,0.1,0.0015000000000000013,1.8072289156626522,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0219,widening,84939_690672_690672,-0.0926905362028938,-0.021931906709696327,-1.7857142857142851,0.85,23280.605374,far,,
11907,690672,83369338467709266344613424238589459019538622789461897525909669361023081506978,No,2026-01-02,2026-01-02,0.83,0.85,0.1,0.0020000000000000018,2.4096385542168695,0,Close spread widening: Take profit: Spread widened 0.2183,,,,,,,,near,-0.0926905362028938,0.1255929614394251
11908,690672,83369338467709266344613424238589459019538622789461897525909669361023081506978,No,2026-01-02,2026-01-02,0.845,0.85,0.1,0.0005000000000000004,0.5917159763313614,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0134,widening,84939_690672_690672,-0.03290242523653131,-0.01339074800021597,-1.7857142857142851,0.85,23280.605374,far,,
11909,690672,83369338467709266344613424238589459019538622789461897525909669361023081506978,No,2026-01-02,2026-01-02,0.84,0.845,0.1,0.0005000000000000004,0.5952380952380957,0,Close spread widening: Take profit: Spread widened 0.0648,,,,,,,,near,-0.03290242523653131,0.03185772543791332
11910,690672,83369338467709266344613424238589459019538622789461897525909669361023081506978,No,2026-01-02,2026-01-02,0.83,0.845,0.1,0.0015000000000000013,1.8072289156626522,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0219,widening,84939_690672_690672,-0.0926905362028938,-0.021931906709696327,-1.7857142857142851,0.85,23280.605374,far,,
11911,690674,16033439922413604669899929545449697907602373288485319137951833450126918570060,No,2026-01-02,2026-01-02,0.565,0.56,0.1,-0.0004999999999999866,-0.8849557522123656,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0084,widening,84939_690672_690674,-0.9427740624245431,-0.010243479825148536,-1.7857142857142851,0.85,2617.695273,far,,
11912,690674,16033439922413604669899929545449697907602373288485319137951833450126918570060,No,2026-01-02,2026-01-02,0.585,0.55,0.1,-0.0034999999999999892,-5.982905982905965,0,Close spread widening: Stop loss: Spread compressed -0.1279,,,,,,,,near,0.046679768435836544,-0.081247115633027
11913,690689,1522612996005435866232598319178742689621988260462408730148216551323732527510,No,2026-01-02,2026-01-02,0.925,0.935,0.1,0.0010000000000000009,1.0810810810810818,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0205,widening,84945_690689_690689,-0.1435922613729561,-0.02051318019613659,-1.785714285714286,0.85,15559.035296,far,,
11914,690689,1522612996005435866232598319178742689621988260462408730148216551323732527510,No,2026-01-02,2026-01-02,0.925,0.935,0.1,0.0010000000000000009,1.0810810810810818,0,Close spread widening: Take profit: Spread widened 0.2872,,,,,,,,near,-0.1435922613729561,0.1435922613729561
11915,690689,1522612996005435866232598319178742689621988260462408730148216551323732527510,No,2026-01-02,2026-01-02,0.925,0.935,0.1,0.0010000000000000009,1.0810810810810818,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0205,widening,84945_690689_690689,-0.1435922613729561,-0.02051318019613659,-1.785714285714286,0.85,15559.035296,far,,
11916,690691,111404043034866160102833603298364407295788321749934522810173461565013981542706,No,2026-01-02,2026-01-02,0.58,0.58,0.1,0.0,0.0,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0138,widening,84945_690689_690691,-1.7286826918267537,-0.01062320911661969,-1.785714285714286,0.85,14053.400861,far,,
11917,690691,111404043034866160102833603298364407295788321749934522810173461565013981542706,No,2026-01-02,2026-01-02,0.595,0.58,0.1,-0.0015000000000000013,-2.521008403361347,0,Close spread widening: Stop loss: Spread compressed -0.0607,,,,,,,,near,0.024180304160032695,-0.036492533058824383
11918,690690,51113611028431322476184498807542426866330964241065131183412961987766611456778,No,2026-01-02,2026-01-02,0.645,0.645,0.1,0.0,0.0,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0150,widening,84945_690691_690690,0.21539408351325384,-0.021761046389340035,-1.785714285714286,0.85,15169.19755,far,,
11919,690690,51113611028431322476184498807542426866330964241065131183412961987766611456778,No,2026-01-02,2026-01-02,0.7,0.51,0.1,-0.01899999999999999,-27.142857142857128,0,Close spread widening: Stop loss: Spread compressed -0.6612,,,,,,,,near,0.16891338938933553,-0.4923077478923188
11920,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.9605,0.9635,0.1,0.0002999999999999947,0.3123373243102495,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0114,widening,85299_691336_691336,-0.07947800890944823,-0.011354001272778318,-1.7857142857142838,0.85,190915.927726,far,,
11921,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.96,0.9615,0.1,0.00015000000000001124,0.15625000000001169,0,Close spread widening: Take profit: Spread widened 0.1179,,,,,,,,near,-0.07947800890944823,0.03845812116412617
11922,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.9635,0.9615,0.1,-0.00019999999999999185,-0.20757654385053642,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0077,widening,85299_691336_691336,0.05367663761049091,0.007668091087212987,-1.7857142857142838,0.85,190915.927726,far,,
11923,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.9635,0.9625,0.1,-0.00010000000000000286,-0.10378827192527541,0,Close spread widening: Stop loss: Spread compressed -0.0809,,,,,,,,near,0.05367663761049091,-0.027196205481232916
11924,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.9605,0.9635,0.1,0.0002999999999999947,0.3123373243102495,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0114,widening,85299_691336_691336,-0.07947800890944823,-0.011354001272778318,-1.7857142857142838,0.85,190915.927726,far,,
11925,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.96,0.9615,0.1,0.00015000000000001124,0.15625000000001169,0,Close spread widening: Take profit: Spread widened 0.1179,,,,,,,,near,-0.07947800890944823,0.03845812116412617
11926,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.9635,0.9615,0.1,-0.00019999999999999185,-0.20757654385053642,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0077,widening,85299_691336_691336,0.05367663761049091,0.007668091087212987,-1.7857142857142838,0.85,190915.927726,far,,
11927,691336,38927661652943064549664936427644459699282266355247572235091950658470434819781,No,2026-01-02,2026-01-02,0.9635,0.9625,0.1,-0.00010000000000000286,-0.10378827192527541,0,Close spread widening: Stop loss: Spread compressed -0.0809,,,,,,,,near,0.05367663761049091,-0.027196205481232916
11928,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.834,0.8605,0.1,0.0026500000000000135,3.1774580335731577,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0198,widening,85299_691336_691340,-1.470387374833856,-0.025000174768395857,-1.7857142857142838,0.85,1572189.575006,far,,
11929,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.845,0.8495,0.1,0.00045000000000000595,0.5325443786982319,0,Close spread widening: Take profit: Spread widened 0.0755,,,,,,,,near,-0.04582430569762064,0.029644648635669846
11930,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.854,0.8495,0.1,-0.0004499999999999921,-0.5269320843091242,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0089,widening,85299_691340_691340,0.030544622372002284,-0.0089144656658074,-1.7857142857142838,0.85,1572189.575006,far,,
11931,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.856,0.847,0.1,-0.0009000000000000119,-1.0514018691588922,0,Close spread widening: Stop loss: Spread compressed -0.0915,,,,,,,,near,0.030544622372002284,-0.061000394265710245
11932,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.834,0.847,0.1,0.0012999999999999956,1.5587529976019132,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0250,widening,85299_691340_691340,-0.08205534134611692,-0.025000174768395857,-1.7857142857142838,0.85,1572189.575006,far,,
11933,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.834,0.844,0.1,0.0010000000000000009,1.199040767386092,0,Close spread widening: Take profit: Spread widened 0.1446,,,,,,,,near,-0.08205534134611692,0.06251689545271066
11934,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.854,0.8605,0.1,0.0006500000000000117,0.7611241217798732,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0198,widening,85299_691340_691340,-0.04582430569762064,-0.019824312532896387,-1.7857142857142838,0.85,1572189.575006,far,,
11935,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.845,0.8495,0.1,0.00045000000000000595,0.5325443786982319,0,Close spread widening: Take profit: Spread widened 0.0755,,,,,,,,near,-0.04582430569762064,0.029644648635669846
11936,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.854,0.8495,0.1,-0.0004499999999999921,-0.5269320843091242,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0089,widening,85299_691340_691340,0.030544622372002284,-0.0089144656658074,-1.7857142857142838,0.85,1572189.575006,far,,
11937,691340,17769188746995805889009627485623784462879024540194570282917960402976991944943,No,2026-01-02,2026-01-02,0.856,0.847,0.1,-0.0009000000000000119,-1.0514018691588922,0,Close spread widening: Stop loss: Spread compressed -0.0915,,,,,,,,near,0.030544622372002284,-0.061000394265710245
11938,693428,33922120945963573345956309505102787650825827201241609236952395898912040460032,No,2026-01-02,2026-01-02,0.58,0.535,0.1,-0.00449999999999999,-7.758620689655156,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0360,widening,86306_693428_693428,0.20768787204863903,0.03600691078663498,-1.7857142857142858,0.85,511.525365,far,,
11939,693428,33922120945963573345956309505102787650825827201241609236952395898912040460032,No,2026-01-02,2026-01-02,0.58,0.535,0.1,-0.00449999999999999,-7.758620689655156,0,Close spread widening: Stop loss: Spread compressed -0.4154,,,,,,,,near,0.20768787204863903,-0.20768787204863903
11940,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.45,0.5,0.1,0.0049999999999999975,11.111111111111105,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0108,widening,89062_700019_700019,-0.09563748124596061,-0.010766485214209436,-1.785714285714286,0.85,613.550956,far,,
11941,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.45,0.495,0.1,0.004499999999999997,9.999999999999993,0,Close spread widening: Take profit: Spread widened 0.1813,,,,,,,,near,-0.09563748124596061,0.085652980300577
11942,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.515,0.475,0.1,-0.0040000000000000036,-7.766990291262142,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0143,widening,89062_700019_700019,0.07952151922163431,0.014256229138304124,-1.785714285714286,0.85,613.550956,far,,
11943,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.515,0.49,0.1,-0.0025000000000000022,-4.854368932038839,0,Close spread widening: Stop loss: Spread compressed -0.1300,,,,,,,,near,0.07952151922163431,-0.05043443723549301
11944,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.445,0.49,0.1,0.004499999999999997,10.112359550561791,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=-0.0092,widening,89062_700019_700019,-0.08484776367376379,-0.009225096989609891,-1.785714285714286,0.85,613.550956,far,,
11945,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.445,0.46,0.1,0.0015000000000000013,3.3707865168539355,0,Close spread widening: Take profit: Spread widened 0.1123,,,,,,,,near,-0.08484776367376379,0.027493064072002027
11946,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.51,0.46,0.1,-0.0049999999999999975,-9.803921568627445,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0168,widening,89062_700019_700019,0.09749741517223875,0.01682421427410476,-1.785714285714286,0.85,613.550956,far,,
11947,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.51,0.5,0.1,-0.0010000000000000009,-1.960784313725492,0,Close spread widening: Stop loss: Spread compressed -0.1178,,,,,,,,near,0.09749741517223875,-0.020272084746494556
11948,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.505,0.445,0.1,-0.005999999999999998,-11.881188118811878,0,Spread widening: vol_drought (z=-1.79) + spread_velocity=0.0193,widening,89062_700019_700019,0.11480324386722818,0.019296475516246105,-1.785714285714286,0.85,613.550956,far,,
11949,700019,89097520264088485196955304933270127535928980143410557791172213065524888567377,No,2026-01-02,2026-01-02,0.51,0.495,0.1,-0.0015000000000000013,-2.9411764705882377,0,Close spread widening: Stop loss: Spread compressed -0.1451,,,,,,,,near,0.11480324386722818,-0.03025658569187817
11950,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2025-12-17,2026-01-02,0.445,0.725,0.1,0.02799999999999999,62.92134831460672,16,Spread widening: vol_drought (z=-1.90) + spread_velocity=-0.1679,,,,,,,,far,0.26771197315312145,-0.33156862743326876
11951,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.64,0.645,0.1,0.0005000000000000004,0.7812500000000007,0,Close spread widening: Take profit: Spread widened 1.1759,,,,,,,,near,-1.1178847052778877,0.0580508509235651
11952,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.665,0.645,0.1,-0.0020000000000000018,-3.0075187969924837,0,Spread widening: vol_drought (z=-1.90) + spread_velocity=0.0262,widening,89461_950001_950001,0.2406800665544333,0.026204277512912988,-1.9,0.85,38876.807376,far,,
11953,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.665,0.655,0.1,-0.0010000000000000009,-1.5037593984962419,0,Close spread widening: Stop loss: Spread compressed -0.3628,,,,,,,,near,0.2406800665544333,-0.12208433604089386
11954,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.65,0.655,0.1,0.0005000000000000004,0.7692307692307698,0,Spread widening: vol_drought (z=-1.90) + spread_velocity=-0.0167,widening,89461_950001_950001,-0.05972143584522005,-0.016710222829894632,-1.9,0.85,38876.807376,far,,
11955,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.65,0.675,0.1,0.0025000000000000022,3.8461538461538494,0,Close spread widening: Take profit: Spread widened 0.3673,,,,,,,,near,-0.05972143584522005,0.3075901912403056
11956,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.61,0.675,0.1,0.006500000000000006,10.655737704918042,0,Spread widening: vol_drought (z=-1.90) + spread_velocity=-0.1163,widening,89461_950001_950001,-0.756738052488545,-0.11628402520751248,-1.9,0.85,38876.807376,far,,
11957,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.61,0.55,0.1,-0.0059999999999999915,-9.836065573770478,0,Close spread widening: Take profit: Spread widened 0.1628,,,,,,,,near,-0.756738052488545,-0.5939498084063168
11958,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.545,0.55,0.1,0.0005000000000000004,0.9174311926605512,0,Spread widening: vol_drought (z=-1.90) + spread_velocity=-0.0147,widening,89461_950001_950001,-0.0458630984903432,-0.014730460350626513,-1.9,0.85,38876.807376,far,,
11959,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.545,0.6,0.1,0.005499999999999991,10.091743119266038,0,Close spread widening: Take profit: Spread widened 0.5806,,,,,,,,near,-0.0458630984903432,0.5347296186436838
11960,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.64,0.6,0.1,-0.0040000000000000036,-6.250000000000005,0,Spread widening: vol_drought (z=-1.90) + spread_velocity=0.0543,widening,89461_950001_950001,0.43730600390933105,0.05429369713504124,-1.9,0.85,38876.807376,far,,
11961,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.64,0.635,0.1,-0.0005000000000000004,-0.7812500000000007,0,Close spread widening: Stop loss: Spread compressed -0.4946,,,,,,,,near,0.43730600390933105,-0.05725012396404239
11962,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.645,0.635,0.1,-0.0010000000000000009,-1.5503875968992262,0,Spread widening: vol_drought (z=-1.90) + spread_velocity=0.0083,widening,89461_950001_950001,0.11530097488760749,0.008292978703366443,-1.9,0.85,38876.807376,far,,
11963,950001,21614879912002204029482010964113433162538694333938229605880620451256591931202,No,2026-01-02,2026-01-02,0.645,0.63,0.1,-0.0015000000000000013,-2.325581395348839,0,Close spread widening: Stop loss: Spread compressed -0.2871,,,,,,,,near,0.11530097488760749,-0.1717721614032115
